,orig_zone,dest_zone,orig_node_index,dest_node_index,person_id,origin_arrival_time,dest_arrival_time,dest_expected_arrival_time,value_of_time,start_time,Activity_Time,hh_id,hh_vehicle_id,shared_ride_flag,pickup_trip_flag,transit_utility,car_utility,orig_traveler,dest_traveler,intrasuperzone_flag,seg_index,veh_seg_index
17,20,9,21,10,0,591.9,748.0,748.0,0.01,748.0,0.0,409238.0,0.0,0,0,0.0,3.6,1116632,1116633,0,3,409238.0_3_0.0
18,9,12,10,22,1116633,748.0,750.5,750.5,0.0694,748.0,29.5,409238.0,0.0,0,1,150.0,2.5,1116633,1116633,0,4,409238.0_4_0.0
20,12,4,11,23,1116633,780.0,787.0,787.0,0.0694,780.0,14.0,409238.0,0.0,0,1,150.0,7.0,1116633,1116633,0,4,409238.0_4_0.0
21,4,20,23,12,0,787.0,801.0,801.0,0.01,801.0,0.0,409238.0,0.0,0,0,0.0,10.1,1116633,1116632,0,5,409238.0_5_0.0
22,20,4,12,24,1116632,801.0,808.4,808.4,0.0694,801.0,631.6,409238.0,0.0,0,1,150.0,7.4,1116632,1116632,0,6,409238.0_6_0.0
0,5,14,1,5,3260557,282.0,285.7,285.7,0.1706,282.0,492.3,971987.0,0.0,0,1,150.0,3.7,3260557,3260557,0,0,971987.0_0_0.0
2,14,5,2,6,3260557,778.0,781.7,781.7,0.1706,778.0,77.29999999999995,971987.0,0.0,0,1,150.0,3.7,3260557,3260557,0,0,971987.0_0_0.0
3,5,5,6,3,0,781.7,859.0,859.0,0.01,859.0,0.0,971987.0,0.0,0,0,0.0,0.4,3260557,3260559,0,1,971987.0_1_0.0
4,5,2,3,7,3260559,859.0,861.0,861.0,0.1706,859.0,54.0,971987.0,0.0,0,1,150.0,2.0,3260559,3260559,0,2,971987.0_2_0.0
6,2,5,4,8,3260559,915.0,915.6,915.6,0.1706,915.0,524.4,971987.0,0.0,0,1,150.0,0.6,3260559,3260559,0,2,971987.0_2_0.0
0,8,8,1,5,7359952,194.0,196.2,196.2,0.337,194.0,288.8,2175543.0,0.0,0,1,150.0,2.2,7359952,7359952,0,0,2175543.0_0_0.0
1,8,8,5,2,0,196.2,485.0,485.0,0.01,485.0,0.0,2175543.0,0.0,0,0,0.0,2.2,7359952,7359950,0,1,2175543.0_1_0.0
2,8,10,2,6,7359950,485.0,489.0,489.0,0.337,485.0,19.0,2175543.0,0.0,0,1,150.0,4.0,7359950,7359950,0,2,2175543.0_2_0.0
4,10,15,3,7,7359950,508.0,512.3,512.3,0.337,508.0,8.700000000000045,2175543.0,0.0,0,1,150.0,4.3,7359950,7359950,0,2,2175543.0_2_0.0
6,15,8,4,8,7359950,521.0,527.3,527.3,0.337,521.0,912.7,2175543.0,0.0,0,1,150.0,6.3,7359950,7359950,0,2,2175543.0_2_0.0
0,10,6,1,12,4786302,194.0,198.0,198.0,0.0526,194.0,21.0,1486803.0,0.0,0,1,150.0,4.0,4786302,4786302,0,0,1486803.0_0_0.0
2,6,2,2,13,4786302,219.0,223.0,223.0,0.0526,219.0,78.0,1486803.0,0.0,0,1,150.0,4.0,4786302,4786302,0,0,1486803.0_0_0.0
3,2,10,13,3,0,223.0,301.0,301.0,0.01,301.0,0.0,1486803.0,0.0,0,0,0.0,5.9,4786302,4786305,0,1,1486803.0_1_0.0
4,10,10,3,14,4786305,301.0,306.5,306.5,0.0526,301.0,101.5,1486803.0,0.0,0,1,150.0,5.5,4786305,4786305,0,2,1486803.0_2_0.0
5,10,2,14,4,0,306.5,408.0,408.0,0.01,408.0,0.0,1486803.0,0.0,0,0,0.0,6.0,4786305,4786302,0,3,1486803.0_3_0.0
6,2,17,4,15,4786302,408.0,412.0,412.0,0.0526,408.0,15.0,1486803.0,0.0,0,1,150.0,4.0,4786302,4786302,0,4,1486803.0_4_0.0
8,17,2,5,16,4786302,427.0,431.9,431.9,0.0526,427.0,318.1,1486803.0,0.0,0,1,150.0,4.9,4786302,4786302,0,4,1486803.0_4_0.0
9,2,10,16,6,0,431.9,750.0,750.0,0.01,750.0,0.0,1486803.0,0.0,0,0,0.0,5.9,4786302,4786305,0,5,1486803.0_5_0.0
10,10,13,6,17,4786305,750.0,759.7,759.7,0.0526,750.0,24.299999999999955,1486803.0,0.0,0,1,150.0,9.7,4786305,4786305,0,6,1486803.0_6_0.0
12,13,10,7,18,4786305,784.0,788.9,788.9,0.0526,784.0,23.100000000000023,1486803.0,0.0,0,1,150.0,4.9,4786305,4786305,0,6,1486803.0_6_0.0
13,10,2,18,8,0,788.9,812.0,812.0,0.01,812.0,0.0,1486803.0,0.0,0,0,0.0,7.5,4786305,4786302,0,7,1486803.0_7_0.0
14,2,9,8,19,4786302,812.0,816.0,816.0,0.0526,812.0,49.0,1486803.0,0.0,0,1,150.0,4.0,4786302,4786302,0,8,1486803.0_8_0.0
16,9,10,9,20,4786302,865.0,871.3,871.3,0.0526,865.0,63.700000000000045,1486803.0,0.0,0,1,150.0,6.3,4786302,4786302,0,8,1486803.0_8_0.0
17,10,10,20,10,0,871.3,935.0,935.0,0.01,935.0,0.0,1486803.0,0.0,0,0,0.0,5.4,4786302,4786305,0,9,1486803.0_9_0.0
18,10,8,10,21,4786305,935.0,936.2,936.2,0.0526,935.0,180.79999999999995,1486803.0,0.0,0,1,150.0,1.2,4786305,4786305,0,10,1486803.0_10_0.0
20,8,10,11,22,4786305,1117.0,1121.0,1121.0,0.0526,1117.0,319.0,1486803.0,0.0,0,1,150.0,4.0,4786305,4786305,0,10,1486803.0_10_0.0
0,11,9,1,6,10422160,194.0,194.4,194.4,0.0563,194.0,125.6,3839490.0,0.0,0,1,150.0,0.4,10422160,10422160,0,0,3839490.0_0_0.0
1,9,11,6,2,0,194.4,320.0,320.0,0.01,320.0,0.0,3839490.0,0.0,0,0,0.0,7.9,10422160,10422161,0,1,3839490.0_1_0.0
2,11,10,2,7,10422161,320.0,323.2,323.2,0.0563,320.0,88.80000000000001,3839490.0,0.0,0,1,150.0,3.2,10422161,10422161,0,2,3839490.0_2_0.0
4,10,8,3,8,10422161,412.0,413.1,413.1,0.0563,412.0,56.89999999999998,3839490.0,0.0,0,1,150.0,1.1,10422161,10422161,0,2,3839490.0_2_0.0
6,8,11,4,9,10422161,470.0,477.5,477.5,0.0563,470.0,912.5,3839490.0,0.0,0,1,150.0,7.5,10422161,10422161,0,2,3839490.0_2_0.0
7,11,9,9,5,0,477.5,1390.0,1390.0,0.01,1390.0,0.0,3839490.0,0.0,0,0,0.0,0.4,10422161,10422160,0,3,3839490.0_3_0.0
8,9,11,5,10,10422160,1390.0,1396.7,1396.7,0.0563,1390.0,43.299999999999955,3839490.0,0.0,0,1,150.0,6.7,10422160,10422160,0,4,3839490.0_4_0.0
0,13,18,1,10,4068178,194.0,197.8,197.8,0.0317,194.0,346.2,1266618.0,0.0,0,1,150.0,3.8,4068178,4068178,0,0,1266618.0_0_0.0
1,18,13,10,2,0,197.8,544.0,544.0,0.01,544.0,0.0,1266618.0,0.0,0,0,0.0,8.0,4068178,4068179,0,1,1266618.0_1_0.0
2,13,18,2,11,4068179,544.0,547.8,547.8,0.0317,544.0,16.200000000000045,1266618.0,0.0,0,1,150.0,3.8,4068179,4068179,0,2,1266618.0_2_0.0
4,18,14,3,12,4068179,564.0,574.2,574.2,0.0317,564.0,82.79999999999995,1266618.0,0.0,0,1,150.0,10.2,4068179,4068179,0,2,1266618.0_2_0.0
6,14,13,4,13,4068179,657.0,661.1,661.1,0.0317,657.0,57.89999999999998,1266618.0,0.0,0,1,150.0,4.1,4068179,4068179,0,2,1266618.0_2_0.0
7,13,18,13,5,0,661.1,719.0,719.0,0.01,719.0,0.0,1266618.0,0.0,0,0,0.0,3.8,4068179,4068178,0,3,1266618.0_3_0.0
8,18,12,5,14,4068178,719.0,725.3,725.3,0.0317,719.0,29.700000000000045,1266618.0,0.0,0,1,150.0,6.3,4068178,4068178,0,4,1266618.0_4_0.0
10,12,5,6,15,4068178,755.0,760.3,760.3,0.0317,755.0,41.700000000000045,1266618.0,0.0,0,1,150.0,5.3,4068178,4068178,0,4,1266618.0_4_0.0
12,5,13,7,16,4068178,802.0,804.7,804.7,0.0317,802.0,63.299999999999955,1266618.0,0.0,0,1,150.0,2.7,4068178,4068178,0,4,1266618.0_4_0.0
14,13,12,8,17,4068178,868.0,868.9,868.9,0.0317,868.0,149.10000000000002,1266618.0,0.0,0,1,150.0,0.9,4068178,4068178,0,4,1266618.0_4_0.0
16,12,13,9,18,4068178,1018.0,1023.9,1023.9,0.0317,1018.0,416.1,1266618.0,0.0,0,1,150.0,5.9,4068178,4068178,0,4,1266618.0_4_0.0
0,16,1,1,7,7075358,194.0,201.8,201.8,0.175,194.0,395.2,2104395.0,0.0,0,1,150.0,7.8,7075358,7075358,0,0,2104395.0_0_0.0
2,1,16,2,8,7075358,597.0,604.1,604.1,0.175,597.0,148.89999999999998,2104395.0,0.0,0,1,150.0,7.1,7075358,7075358,0,0,2104395.0_0_0.0
4,16,20,3,9,7075358,753.0,757.4,757.4,0.175,753.0,111.60000000000002,2104395.0,0.0,0,1,150.0,4.4,7075358,7075358,0,0,2104395.0_0_0.0
5,20,16,9,4,0,757.4,869.0,869.0,0.01,869.0,0.0,2104395.0,0.0,0,0,0.0,6.3,7075358,7075357,0,1,2104395.0_1_0.0
6,16,5,4,10,7075357,869.0,876.6,876.6,0.175,869.0,30.399999999999977,2104395.0,0.0,0,1,150.0,7.6,7075357,7075357,0,2,2104395.0_2_0.0
7,5,20,10,5,0,876.6,907.0,907.0,0.01,907.0,0.0,2104395.0,0.0,0,0,0.0,6.6,7075357,7075358,0,3,2104395.0_3_0.0
8,20,16,5,11,7075358,907.0,913.7,913.7,0.175,907.0,39.299999999999955,2104395.0,0.0,0,1,150.0,6.7,7075358,7075358,0,4,2104395.0_4_0.0
9,16,5,11,6,0,913.7,953.0,953.0,0.01,953.0,0.0,2104395.0,0.0,0,0,0.0,7.6,7075358,7075357,0,5,2104395.0_5_0.0
10,5,16,6,12,7075357,953.0,957.7,957.7,0.175,953.0,482.29999999999995,2104395.0,0.0,0,1,150.0,4.7,7075357,7075357,0,6,2104395.0_6_0.0
0,19,2,1,3,8921517,194.0,201.4,201.4,0.17800000000000002,194.0,420.6,2983731.0,0.0,0,1,150.0,7.4,8921517,8921517,0,0,2983731.0_0_0.0
2,2,19,2,4,8921517,622.0,627.5,627.5,0.17800000000000002,622.0,812.5,2983731.0,0.0,0,1,150.0,5.5,8921517,8921517,0,0,2983731.0_0_0.0
0,1,5,1,11,2112226,211.0,212.6,212.6,0.3743,211.0,141.4,644354.0,0.0,0,1,150.0,1.6,2112226,2112226,0,0,644354.0_0_0.0
1,5,1,11,2,0,212.6,354.0,354.0,0.01,354.0,0.0,644354.0,0.0,0,0,0.0,1.8,2112226,2112227,0,1,644354.0_1_0.0
2,1,4,2,12,2112227,354.0,354.7,354.7,0.3743,354.0,40.30000000000001,644354.0,0.0,0,1,150.0,0.7,2112227,2112227,0,2,644354.0_2_0.0
4,4,8,3,13,2112227,395.0,398.9,398.9,0.3743,395.0,38.10000000000002,644354.0,0.0,0,1,150.0,3.9,2112227,2112227,0,2,644354.0_2_0.0
6,8,1,4,14,2112227,437.0,442.0,442.0,0.3743,437.0,100.0,644354.0,0.0,0,1,150.0,5.0,2112227,2112227,0,2,644354.0_2_0.0
7,1,5,14,5,0,442.0,542.0,542.0,0.01,542.0,0.0,644354.0,0.0,0,0,0.0,1.6,2112227,2112226,0,3,644354.0_3_0.0
8,5,4,5,15,2112226,542.0,543.4,543.4,0.3743,542.0,46.60000000000002,644354.0,0.0,0,1,150.0,1.4,2112226,2112226,0,4,644354.0_4_0.0
10,4,5,6,16,2112226,590.0,593.3,593.3,0.3743,590.0,142.70000000000005,644354.0,0.0,0,1,150.0,3.3,2112226,2112226,0,4,644354.0_4_0.0
11,5,1,16,7,0,593.3,736.0,736.0,0.01,736.0,0.0,644354.0,0.0,0,0,0.0,2.6,2112226,2112227,0,5,644354.0_5_0.0
12,1,5,7,17,2112227,736.0,737.9,737.9,0.3743,736.0,39.10000000000002,644354.0,0.0,0,1,150.0,1.9,2112227,2112227,0,6,644354.0_6_0.0
13,5,5,17,8,0,737.9,777.0,777.0,0.01,777.0,0.0,644354.0,0.0,0,0,0.0,0.4,2112227,2112226,0,7,644354.0_7_0.0
14,5,17,8,18,2112226,777.0,781.3,781.3,0.3743,777.0,34.700000000000045,644354.0,0.0,0,1,150.0,4.3,2112226,2112226,0,8,644354.0_8_0.0
16,17,1,9,19,2112226,816.0,822.3,822.3,0.3743,816.0,251.70000000000005,644354.0,0.0,0,1,150.0,6.3,2112226,2112226,0,8,644354.0_8_0.0
17,1,5,19,10,0,822.3,1074.0,1074.0,0.01,1074.0,0.0,644354.0,0.0,0,0,0.0,2.1,2112226,2112227,0,9,644354.0_9_0.0
18,5,1,10,20,2112227,1074.0,1076.6,1076.6,0.3743,1074.0,363.4000000000001,644354.0,0.0,0,1,150.0,2.6,2112227,2112227,0,10,644354.0_10_0.0
0,2,9,1,20,6924933,195.0,198.3,198.3,0.1579,195.0,14.699999999999989,2066789.0,0.0,0,1,150.0,3.3,6924933,6924933,0,0,2066789.0_0_0.0
2,9,2,2,21,6924933,213.0,216.3,216.3,0.1579,213.0,65.69999999999999,2066789.0,0.0,0,1,150.0,3.3,6924933,6924933,0,0,2066789.0_0_0.0
4,2,5,3,22,6924933,282.0,282.5,282.5,0.1579,282.0,1157.5,2066789.0,0.0,0,1,150.0,0.5,6924933,6924933,0,0,2066789.0_0_0.0
0,2,14,4,23,6924934,511.0,516.0,516.0,0.1579,511.0,126.0,2066789.0,0.0,0,1,150.0,5.0,6924934,6924934,0,1,2066789.0_1_0.0
2,14,2,5,24,6924934,642.0000000000001,646.6000000000001,646.6,0.1579,642.0,162.39999999999998,2066789.0,0.0,0,1,150.0,4.6,6924934,6924934,0,1,2066789.0_1_0.0
3,2,5,24,6,0,646.6000000000001,809.0,809.0,0.01,809.0,0.0,2066789.0,0.0,0,0,0.0,0.5,6924934,6924933,0,2,2066789.0_2_0.0
4,5,2,6,25,6924933,809.0,810.9999999999999,811.0,0.1579,809.0,89.0,2066789.0,0.0,0,1,150.0,2.0,6924933,6924933,0,3,2066789.0_3_0.0
6,2,5,7,26,6924933,900.0,900.6,900.6,0.1579,900.0,15.399999999999977,2066789.0,0.0,0,1,150.0,0.6,6924933,6924933,0,3,2066789.0_3_0.0
8,5,12,8,27,6924933,916.0,920.3,920.3,0.1579,916.0,7.7000000000000455,2066789.0,0.0,0,1,150.0,4.3,6924933,6924933,0,3,2066789.0_3_0.0
10,12,2,9,10,6924933,926.7999999999998,932.9999999999999,933.0,0.1579,928.0,0.0,2066789.0,0.0,1,1,150.0,6.2,6924933,6924934,0,3,2066789.0_3_0.0
11,2,2,10,28,6924934,932.9999999999999,933.4999999999999,934.2,0.1579,933.0,0.0,2066789.0,0.0,0,1,150.0,0.5,6924934,6924933,0,4,2066789.0_4_0.0
12,2,12,28,29,6924934,933.4999999999999,938.4000000000001,937.9,0.1579,933.0,11.100000000000023,2066789.0,0.0,0,0,0.0,4.9,6924933,6924934,0,5,2066789.0_5_0.0
14,12,2,11,30,6924934,949.0,955.2000000000003,955.2,0.1579,949.0,26.799999999999955,2066789.0,0.0,0,1,150.0,6.2,6924934,6924934,0,5,2066789.0_5_0.0
16,2,4,12,31,6924934,982.0,985.1,985.1,0.1579,982.0,34.89999999999998,2066789.0,0.0,0,1,150.0,3.1,6924934,6924934,0,5,2066789.0_5_0.0
18,4,2,13,32,6924934,1020.0000000000001,1023.9000000000001,1023.9,0.1579,1020.0,6.100000000000023,2066789.0,0.0,0,1,150.0,3.9,6924934,6924934,0,5,2066789.0_5_0.0
19,2,2,32,14,0,1023.9000000000001,1030.0,1030.0,0.01,1030.0,0.0,2066789.0,0.0,0,0,0.0,0.4,6924934,6924933,0,6,2066789.0_6_0.0
20,2,1,14,33,6924933,1030.0,1032.1,1032.1,0.1579,1030.0,47.90000000000009,2066789.0,0.0,0,1,150.0,2.1,6924933,6924933,0,7,2066789.0_7_0.0
21,1,2,33,15,0,1032.1,1080.0,1080.0,0.01,1080.0,0.0,2066789.0,0.0,0,0,0.0,1.2,6924933,6924934,0,8,2066789.0_8_0.0
22,2,1,15,34,6924934,1080.0,1082.1,1082.1,0.1579,1080.0,6.900000000000091,2066789.0,0.0,0,1,150.0,2.1,6924934,6924934,0,9,2066789.0_9_0.0
24,1,4,16,35,6924934,1089.0,1089.8,1089.8,0.1579,1089.0,7.2000000000000455,2066789.0,0.0,0,1,150.0,0.8,6924934,6924934,0,9,2066789.0_9_0.0
26,4,1,17,36,6924934,1097.0,1097.8,1097.8,0.1579,1097.0,5.2000000000000455,2066789.0,0.0,0,1,150.0,0.8,6924934,6924934,0,9,2066789.0_9_0.0
28,1,1,18,19,6924934,1103.0,1103.4,1131.0,0.1579,1103.0,0.0,2066789.0,0.0,1,1,150.0,0.4,6924934,6924933,0,10,2066789.0_10_0.0
29,1,2,19,37,6924933,1103.4,1104.6000000000001,1104.2,0.1579,1131.0,26.799999999999955,2066789.0,0.0,0,1,150.0,1.2,6924933,6924934,0,11,2066789.0_11_0.0
30,2,2,37,38,6924933,1104.6000000000001,1105.2,1132.2,0.1579,1131.0,307.79999999999995,2066789.0,0.0,0,0,0.0,0.4,6924934,6924933,0,12,2066789.0_12_0.0
0,6,5,1,3,8391177,932.0,933.3,933.3,0.0809,932.0,117.70000000000005,2566628.0,0.0,0,1,150.0,1.3,8391177,8391177,0,0,2566628.0_0_0.0
2,5,6,2,4,8391177,1051.0,1052.2,1052.2,0.0809,1051.0,387.79999999999995,2566628.0,0.0,0,1,150.0,1.2,8391177,8391177,0,0,2566628.0_0_0.0
0,10,14,1,6,7923968,250.01,258.71,259.7,0.0697,251.0,0.0,2285713.0,0.0,0,1,150.0,8.7,7923968,7923968,0,0,2285713.0_0_0.0
1,14,10,6,2,0,258.71,259.91,256.0,0.01,256.0,0.0,2285713.0,0.0,0,0,0.0,1.2,7923968,7923963,0,1,2285713.0_1_0.0
2,10,10,2,7,7923963,259.91,265.41,261.5,0.0697,256.0,348.5,2285713.0,0.0,0,1,150.0,5.5,7923963,7923963,0,2,2285713.0_2_0.0
3,10,10,7,3,0,265.41,610.0,610.0,0.01,610.0,0.0,2285713.0,0.0,0,0,0.0,5.5,7923963,7923964,0,3,2285713.0_3_0.0
4,10,5,3,8,7923964,610.0,613.6,613.6,0.0697,610.0,34.39999999999998,2285713.0,0.0,0,1,150.0,3.6,7923964,7923964,0,4,2285713.0_4_0.0
6,5,10,4,9,7923964,648.0,654.0,654.0,0.0697,648.0,96.0,2285713.0,0.0,0,1,150.0,6.0,7923964,7923964,0,4,2285713.0_4_0.0
7,10,14,9,5,0,654.0,750.0,750.0,0.01,750.0,0.0,2285713.0,0.0,0,0,0.0,9.4,7923964,7923968,0,5,2285713.0_5_0.0
8,14,10,5,10,7923968,750.0,751.1,751.1,0.0697,750.0,688.9,2285713.0,0.0,0,1,150.0,1.1,7923968,7923968,0,6,2285713.0_6_0.0
0,12,17,1,14,2112993,195.0,200.1,200.1,0.4266,195.0,202.9,644737.0,0.0,0,1,150.0,5.1,2112993,2112993,0,0,644737.0_0_0.0
1,17,12,14,2,0,200.1,403.0,403.0,0.01,403.0,0.0,644737.0,0.0,0,0,0.0,5.3,2112993,2112992,0,1,644737.0_1_0.0
2,12,5,2,15,2112992,403.0,407.5,407.5,0.4266,403.0,37.5,644737.0,0.0,0,1,150.0,4.5,2112992,2112992,0,2,644737.0_2_0.0
4,5,12,3,16,2112992,445.0,449.1,449.1,0.4266,445.0,41.89999999999998,644737.0,0.0,0,1,150.0,4.1,2112992,2112992,0,2,644737.0_2_0.0
6,12,5,4,17,2112992,491.0,495.5,495.5,0.4266,491.0,6.5,644737.0,0.0,0,1,150.0,4.5,2112992,2112992,0,2,644737.0_2_0.0
8,5,12,5,18,2112992,502.0,506.1,506.1,0.4266,502.0,56.89999999999998,644737.0,0.0,0,1,150.0,4.1,2112992,2112992,0,2,644737.0_2_0.0
10,12,15,6,19,2112992,563.0,571.5,571.5,0.4266,563.0,154.5,644737.0,0.0,0,1,150.0,8.5,2112992,2112992,0,2,644737.0_2_0.0
12,15,12,7,20,2112992,726.0,733.8,733.8,0.4266,726.0,132.20000000000005,644737.0,0.0,0,1,150.0,7.8,2112992,2112992,0,2,644737.0_2_0.0
13,12,17,20,8,0,733.8,866.0,866.0,0.01,866.0,0.0,644737.0,0.0,0,0,0.0,5.5,2112992,2112993,0,3,644737.0_3_0.0
14,17,5,8,21,2112993,866.0,870.2,870.2,0.4266,866.0,9.799999999999955,644737.0,0.0,0,1,150.0,4.2,2112993,2112993,0,4,644737.0_4_0.0
16,5,12,9,22,2112993,880.0,884.3,884.3,0.4266,880.0,40.700000000000045,644737.0,0.0,0,1,150.0,4.3,2112993,2112993,0,4,644737.0_4_0.0
18,12,9,10,23,2112993,925.0,930.3,930.3,0.4266,925.0,53.700000000000045,644737.0,0.0,0,1,150.0,5.3,2112993,2112993,0,4,644737.0_4_0.0
20,9,12,11,24,2112993,984.0,986.6,986.6,0.4266,984.0,102.39999999999998,644737.0,0.0,0,1,150.0,2.6,2112993,2112993,0,4,644737.0_4_0.0
22,12,20,12,25,2112993,1089.0,1093.4,1093.4,0.4266,1089.0,271.5999999999999,644737.0,0.0,0,1,150.0,4.4,2112993,2112993,0,4,644737.0_4_0.0
24,20,12,13,26,2112993,1365.0,1369.9,1369.9,0.4266,1365.0,70.09999999999991,644737.0,0.0,0,1,150.0,4.9,2112993,2112993,0,4,644737.0_4_0.0
0,14,5,1,13,6348690,195.00000000000006,199.60000000000005,199.6,0.1152,195.0,134.4,1844044.0,0.0,0,1,150.0,4.6,6348690,6348690,0,0,1844044.0_0_0.0
1,5,14,13,2,0,199.60000000000005,334.0,334.0,0.01,334.0,0.0,1844044.0,0.0,0,0,0.0,3.7,6348690,6348691,0,1,1844044.0_1_0.0
2,14,14,2,14,6348691,334.0,337.6,337.6,0.1152,334.0,2.3999999999999773,1844044.0,0.0,0,1,150.0,3.6,6348691,6348691,0,2,1844044.0_2_0.0
4,14,17,3,15,6348691,340.0,344.7,344.7,0.1152,340.0,11.300000000000011,1844044.0,0.0,0,1,150.0,4.7,6348691,6348691,0,3,1844044.0_3_0.0
6,17,3,4,16,6348691,356.0,361.0,361.0,0.1152,356.0,83.0,1844044.0,0.0,0,1,150.0,5.0,6348691,6348691,0,3,1844044.0_3_0.0
8,3,15,5,17,6348691,444.00000000000006,446.6,446.6,0.1152,444.0,30.399999999999977,1844044.0,0.0,0,1,150.0,2.6,6348691,6348691,0,3,1844044.0_3_0.0
10,15,17,6,18,6348691,477.00000000000006,482.40000000000003,482.4,0.1152,477.0,28.600000000000023,1844044.0,0.0,0,1,150.0,5.4,6348691,6348691,0,3,1844044.0_3_0.0
11,17,5,18,7,0,482.40000000000003,511.0,511.0,0.01,511.0,0.0,1844044.0,0.0,0,0,0.0,4.2,6348691,6348690,0,4,1844044.0_4_0.0
12,5,2,7,19,6348690,511.0,511.50000000000006,511.5,0.1152,511.0,29.5,1844044.0,0.0,0,1,150.0,0.5,6348690,6348690,0,5,1844044.0_5_0.0
13,2,17,19,8,0,511.50000000000006,541.0,541.0,0.01,541.0,0.0,1844044.0,0.0,0,0,0.0,4.2,6348690,6348691,0,6,1844044.0_6_0.0
14,17,20,8,20,6348691,541.0,544.4,544.4,0.1152,541.0,32.60000000000002,1844044.0,0.0,0,1,150.0,3.4,6348691,6348691,0,7,1844044.0_7_0.0
15,20,2,20,9,0,544.4,577.0,577.0,0.01,577.0,0.0,1844044.0,0.0,0,0,0.0,7.6,6348691,6348690,0,8,1844044.0_8_0.0
16,2,5,9,21,6348690,577.0,577.5,577.5,0.1152,577.0,66.5,1844044.0,0.0,0,1,150.0,0.5,6348690,6348690,0,9,1844044.0_9_0.0
17,5,20,21,10,0,577.5,644.0,644.0,0.01,644.0,0.0,1844044.0,0.0,0,0,0.0,6.4,6348690,6348691,0,10,1844044.0_10_0.0
18,20,15,10,22,6348691,644.0,646.2000000000002,646.2,0.1152,644.0,86.79999999999995,1844044.0,0.0,0,1,150.0,2.2,6348691,6348691,0,11,1844044.0_11_0.0
20,15,5,11,12,6348691,733.0,739.5,747.0,0.1152,733.0,0.0,1844044.0,0.0,1,1,150.0,4.2,6348691,6348690,0,11,1844044.0_11_0.0
21,5,14,12,24,6348690,739.5,744.2,751.7,0.1152,747.0,688.3,1844044.0,0.0,0,1,150.0,4.7,6348690,6348690,0,12,1844044.0_12_0.0
22,14,14,24,23,6348691,744.2,747.7,742.8,0.1152,1440.0,4.2000000000000455,1844044.0,0.0,0,0,0.0,3.5,6348690,6348691,0,13,1844044.0_13_0.0
0,14,5,1,11,3762681,195.0,199.6,199.6,0.0579,195.0,173.4,1119020.0,0.0,0,1,150.0,4.6,3762681,3762681,0,0,1119020.0_0_0.0
1,5,14,11,2,0,199.6,373.0,373.0,0.01,373.0,0.0,1119020.0,0.0,0,0,0.0,3.7,3762681,3762682,0,1,1119020.0_1_0.0
2,14,9,2,12,3762682,373.0,375.3,375.3,0.0579,373.0,72.69999999999999,1119020.0,0.0,0,1,150.0,2.3,3762682,3762682,0,2,1119020.0_2_0.0
4,9,12,3,13,3762682,448.0,450.6,450.6,0.0579,448.0,10.399999999999977,1119020.0,0.0,0,1,150.0,2.6,3762682,3762682,0,2,1119020.0_2_0.0
6,12,14,4,14,3762682,461.0,468.7,468.7,0.0579,461.0,51.30000000000001,1119020.0,0.0,0,1,150.0,7.7,3762682,3762682,0,2,1119020.0_2_0.0
7,14,5,14,5,0,468.7,520.0,520.0,0.01,520.0,0.0,1119020.0,0.0,0,0,0.0,3.6,3762682,3762681,0,3,1119020.0_3_0.0
8,5,2,5,15,3762681,520.0,520.5,520.5,0.0579,520.0,267.5,1119020.0,0.0,0,1,150.0,0.5,3762681,3762681,0,4,1119020.0_4_0.0
10,2,5,6,16,3762681,788.0,788.7,788.7,0.0579,788.0,46.299999999999955,1119020.0,0.0,0,1,150.0,0.7,3762681,3762681,0,4,1119020.0_4_0.0
12,5,13,7,17,3762681,835.0,837.7,837.7,0.0579,835.0,9.299999999999955,1119020.0,0.0,0,1,150.0,2.7,3762681,3762681,0,4,1119020.0_4_0.0
14,13,14,8,18,3762681,847.0,853.2,853.2,0.0579,847.0,98.79999999999995,1119020.0,0.0,0,1,150.0,6.2,3762681,3762681,0,4,1119020.0_4_0.0
15,14,14,18,9,0,853.2,952.0,952.0,0.01,952.0,0.0,1119020.0,0.0,0,0,0.0,3.5,3762681,3762682,0,5,1119020.0_5_0.0
16,14,9,9,19,3762682,952.0,954.3,954.3,0.0579,952.0,86.70000000000005,1119020.0,0.0,0,1,150.0,2.3,3762682,3762682,0,6,1119020.0_6_0.0
18,9,14,10,20,3762682,1041.0,1045.4,1045.4,0.0579,1041.0,394.5999999999999,1119020.0,0.0,0,1,150.0,4.4,3762682,3762682,0,6,1119020.0_6_0.0
0,14,14,1,10,5591116,195.0,198.6,198.6,0.0948,195.0,36.400000000000006,1668978.0,0.0,0,1,150.0,3.6,5591116,5591116,0,0,1668978.0_0_0.0
1,14,14,10,2,0,198.6,235.0,235.0,0.01,235.0,0.0,1668978.0,0.0,0,0,0.0,3.6,5591116,5591117,0,1,1668978.0_1_0.0
2,14,20,2,11,5591117,235.0,240.4,240.4,0.0948,235.0,57.599999999999994,1668978.0,0.0,0,1,150.0,5.4,5591117,5591117,0,2,1668978.0_2_0.0
4,20,16,3,12,5591117,298.0,304.1,304.1,0.0948,298.0,151.89999999999998,1668978.0,0.0,0,1,150.0,6.1,5591117,5591117,0,2,1668978.0_2_0.0
