hh_id,tour_id,tour_category,tour_purpose,tour_composition,tour_participants,orig_maz,orig_walk_segment,dest_maz,dest_walk_segment,depart_period,arrive_period,tour_mode,num_ob_stops,num_ib_stops,driver,util_1,util_2,util_3,util_4,util_5,util_6,util_7,util_8,util_9,util_10,util_11,util_12,util_13,util_14,util_15,util_16,util_17,util_18,util_19,util_20,util_21,util_22,util_23,util_24,util_25,util_26,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20,prob_21,prob_22,prob_23,prob_24,prob_25,prob_26
1043691,0,JOINT_NON_MANDATORY,shop,1,1 2,72,0,55,0,6,8,3,1,1,1,-1998.701904,-999.000000,-3.244004,-999.000000,-5.881816,-999.000000,-5.802415,-8.113754,-999.000000,-999.000000,-999.000000,-999.000000,-10.211100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.879138,0.000000,0.046901,0.000000,0.067921,0.005208,0.000000,0.000000,0.000000,0.000000,0.000833,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647170,0,JOINT_NON_MANDATORY,eatingout,1,1 2,72,0,71,0,28,35,3,1,1,1,-1998.036133,-999.000000,-2.094397,-999.000000,-3.811855,-999.000000,-3.147831,-6.033399,-999.000000,-10.292784,-13.898931,-10.125363,-9.211100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.659580,0.000000,0.097838,0.000000,0.232300,0.009411,0.000000,0.000143,0.000003,0.000182,0.000543,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3461937,0,JOINT_NON_MANDATORY,shop,1,1 2 3,72,0,55,0,4,6,5,1,1,3,-1998.274292,-999.000000,-997.901062,-999.000000,-4.921614,-999.000000,-5.802415,-8.113754,-999.000000,-999.000000,-999.000000,-999.000000,-9.433600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.687795,0.000000,0.282959,0.021696,0.000000,0.000000,0.000000,0.000000,0.007550,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365341,0,JOINT_NON_MANDATORY,discretionary,3,1 2 3,72,0,71,0,29,36,5,1,1,1,-1998.923218,-999.000000,-998.351929,-999.000000,-1.648945,-999.000000,-1.487431,-4.372999,-999.000000,-12.007964,-17.394487,-999.000000,-7.163100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.450022,0.000000,0.526809,0.021341,0.000000,0.000014,0.000000,0.000000,0.001813,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282218,0,JOINT_NON_MANDATORY,shop,1,1 2,72,0,27,0,11,13,3,1,1,1,-1999.231567,-999.000000,-3.657526,-999.000000,-6.130858,-999.000000,-999.000000,-8.325478,-999.000000,-999.000000,-999.000000,-999.000000,-10.352500,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.930457,0.000000,0.059592,0.000000,0.000000,0.008793,0.000000,0.000000,0.000000,0.000000,0.001158,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359385,0,JOINT_NON_MANDATORY,shop,1,1 2,72,0,62,0,14,18,5,1,1,1,-1998.374634,-999.000000,-3.012778,-999.000000,-5.693132,-999.000000,-5.481913,-8.035212,-999.000000,-999.000000,-999.000000,-999.000000,-10.211100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.876278,0.000000,0.044590,0.000000,0.074130,0.004344,0.000000,0.000000,0.000000,0.000000,0.000659,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3359385,1,JOINT_NON_MANDATORY,eatingout,1,1 2,72,0,17,0,7,11,5,1,1,1,-1998.573853,-999.000000,-2.455912,-999.000000,-4.094814,-999.000000,-999.000000,-7.292096,-999.000000,-999.000000,-999.000000,-999.000000,-7.732500,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.850986,0.000000,0.137743,0.000000,0.000000,0.006857,0.000000,0.000000,0.000000,0.000000,0.004414,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067694,0,JOINT_NON_MANDATORY,maintenance,2,3 4,72,0,62,0,23,31,7,1,1,-1,-1998.765137,-999.000000,-1000.958923,-999.000000,-1001.570679,-999.000000,-3.321713,-6.064511,-999.000000,-999.000000,-999.000000,-999.000000,-6.467400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.916832,0.043527,0.000000,0.000000,0.000000,0.000000,0.039641,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067694,1,JOINT_NON_MANDATORY,shop,3,1 2 3 4,72,0,55,0,20,21,5,1,1,2,-1998.829224,-999.000000,-997.751038,-999.000000,-2.991552,-999.000000,-4.158815,-6.470154,-999.000000,-999.000000,-999.000000,-999.000000,-8.115300,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.747067,0.000000,0.230789,0.017696,0.000000,0.000000,0.000000,0.000000,0.004448,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669202,0,JOINT_NON_MANDATORY,discretionary,1,1 3,72,0,59,0,29,32,5,1,1,3,-1998.334595,-999.000000,-2.002075,-999.000000,-1.939742,-999.000000,-4.275888,-6.052765,-999.000000,-6.636042,-10.625481,-999.000000,-7.330800,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.452094,0.000000,0.484515,0.000000,0.049398,0.006859,0.000000,0.004719,0.000056,0.000000,0.002358,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157245,0,JOINT_NON_MANDATORY,visiting,1,1 2,72,0,78,0,27,36,3,1,1,2,-1998.262573,-999.000000,-2.480843,-999.000000,-4.320486,-999.000000,-3.018065,-5.854259,-999.000000,-999.000000,-999.000000,-999.000000,-8.776100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.572857,0.000000,0.074187,0.000000,0.337445,0.014441,0.000000,0.000000,0.000000,0.000000,0.001070,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490162,0,JOINT_NON_MANDATORY,shop,3,2 3 4,72,0,71,0,4,6,5,1,1,2,-1998.061035,-999.000000,-997.536499,-999.000000,-2.673124,-999.000000,-3.913604,-6.759828,-999.000000,-9.349666,-11.234066,-999.000000,-10.211100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.767948,0.000000,0.221207,0.009362,0.000000,0.000957,0.000118,0.000000,0.000409,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212516,0,JOINT_NON_MANDATORY,shop,2,3 4 5 6,72,0,62,0,11,15,7,1,1,-1,-1999.082275,-999.000000,-998.301575,-999.000000,-1002.435791,-999.000000,-4.431912,-6.985211,-999.000000,-999.000000,-999.000000,-999.000000,-9.433600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.938644,0.055006,0.000000,0.000000,0.000000,0.000000,0.006350,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287313,0,JOINT_NON_MANDATORY,maintenance,1,1 2 3 4,72,0,61,0,25,27,7,1,1,-1,-1998.810791,-999.000000,-997.724487,-999.000000,-2.597419,-999.000000,-3.428696,-6.064511,-999.000000,-6.416125,-10.278572,-999.000000,-6.467400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.666898,0.000000,0.288921,0.015448,0.000000,0.014623,0.000200,0.000000,0.013911,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287313,1,JOINT_NON_MANDATORY,discretionary,3,1 2 5,72,0,71,0,28,31,5,1,1,2,-1998.776001,-999.000000,-998.247742,-999.000000,-1.704637,-999.000000,-1.865231,-4.750799,-999.000000,-5.587396,-10.893484,-999.000000,-5.523100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.519418,0.000000,0.440603,0.017849,0.000000,0.010694,0.000029,0.000000,0.011407,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490190,0,JOINT_NON_MANDATORY,maintenance,2,3 4,72,0,71,0,24,28,7,1,1,-1,-1998.078735,-999.000000,-1000.816040,-999.000000,-1001.319275,-999.000000,-3.397004,-6.432728,-999.000000,-8.153518,-10.940743,-999.000000,-8.563200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.953302,0.032685,0.000000,0.008186,0.000370,0.000000,0.005458,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490190,1,JOINT_NON_MANDATORY,maintenance,3,1 2 3 4,72,0,52,0,31,33,5,1,1,2,-1998.546997,-999.000000,-997.940552,-999.000000,-2.676887,-999.000000,-4.478567,-6.869835,-999.000000,-999.000000,-999.000000,-999.000000,-8.563200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.848764,0.000000,0.139118,0.009761,0.000000,0.000000,0.000000,0.000000,0.002357,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945280,0,JOINT_NON_MANDATORY,discretionary,3,2 3,72,0,5,0,20,22,3,1,1,2,-1998.296631,-999.000000,-2.169457,-999.000000,-3.348235,-999.000000,-999.000000,-6.458445,-999.000000,-999.000000,-999.000000,-999.000000,-7.169400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.774690,0.000000,0.209079,0.000000,0.000000,0.010885,0.000000,0.000000,0.000000,0.000000,0.005346,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484698,0,JOINT_NON_MANDATORY,shop,3,1 2 3,72,0,71,0,11,17,7,1,1,-1,-1998.079590,-999.000000,-997.549866,-999.000000,-2.571148,-999.000000,-3.518305,-6.364528,-999.000000,-8.714393,-10.437922,-999.000000,-10.524600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.711558,0.000000,0.274831,0.011631,0.000000,0.001508,0.000222,0.000000,0.000250,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484698,1,JOINT_NON_MANDATORY,shop,3,1 2 4 5,72,0,55,0,30,31,5,1,1,1,-1998.424927,-999.000000,-997.841919,-999.000000,-2.839614,-999.000000,-4.357115,-6.668454,-999.000000,-999.000000,-999.000000,-999.000000,-10.524600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.809852,0.000000,0.176260,0.013515,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938520,0,JOINT_NON_MANDATORY,discretionary,3,1 2 3 4,72,0,71,0,24,27,5,1,1,1,-1998.061646,-999.000000,-998.246826,-999.000000,-1.703988,-999.000000,-2.113631,-4.999199,-999.000000,-7.196036,-11.009187,-999.000000,-8.211200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.590420,0.000000,0.390419,0.015816,0.000000,0.002429,0.000035,0.000000,0.000881,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589672,0,JOINT_NON_MANDATORY,discretionary,1,2 3 4,72,0,21,0,4,6,5,1,1,4,-1999.105347,-999.000000,-998.543152,-999.000000,-1.985026,-999.000000,-999.000000,-5.826988,-999.000000,-5.592754,-10.720759,-8.089499,-6.282700,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.940949,0.000000,0.000000,0.020185,0.000000,0.025294,0.000085,0.000689,0.012797,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845094,0,JOINT_NON_MANDATORY,maintenance,1,1 2,72,0,30,0,29,34,3,1,1,1,-1998.920410,-999.000000,-2.820515,-999.000000,-5.473354,-999.000000,-999.000000,-7.361522,-999.000000,-5.444208,-9.498879,-6.643696,-6.467400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.859457,0.000000,0.045092,0.000000,0.000000,0.009211,0.000000,0.061657,0.000691,0.001368,0.022523,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845004,0,JOINT_NON_MANDATORY,eatingout,1,1 2,72,0,77,0,1,2,3,1,1,2,-1998.394287,-999.000000,-2.294411,-999.000000,-3.941300,-999.000000,-3.778641,-6.597259,-999.000000,-7.236785,-10.634014,-8.263056,-6.972900,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.705490,0.000000,0.113184,0.000000,0.161624,0.007053,0.000000,0.004790,0.000115,0.001089,0.006654,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157242,0,JOINT_NON_MANDATORY,visiting,1,1 2,72,0,61,0,27,33,5,1,1,2,-1998.292847,-999.000000,-2.505518,-999.000000,-4.342679,-999.000000,-4.168725,-5.918895,-999.000000,-999.000000,-999.000000,-999.000000,-8.776100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.741749,0.000000,0.096324,0.000000,0.140421,0.020086,0.000000,0.000000,0.000000,0.000000,0.001420,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177097,0,JOINT_NON_MANDATORY,eatingout,1,1 4,72,0,71,0,29,32,5,1,1,4,-1998.753906,-999.000000,-1.481482,-999.000000,-1.368678,-999.000000,-2.888031,-5.773599,-999.000000,-6.900500,-11.251422,-5.834524,-5.924800,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.410506,0.000000,0.465322,0.000000,0.108056,0.004377,0.000000,0.001153,0.000014,0.005367,0.005206,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287279,0,JOINT_NON_MANDATORY,shop,3,1 2 3 4 6,72,0,71,0,23,27,7,1,1,-1,-1998.600098,-999.000000,-997.537781,-999.000000,-2.785262,-999.000000,-3.320004,-6.166228,-999.000000,-7.188148,-10.536824,-7.642807,-8.115300,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.614899,0.000000,0.358730,0.015182,0.000000,0.006496,0.000181,0.001534,0.002979,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104788,0,JOINT_NON_MANDATORY,maintenance,3,1 3 4,72,0,45,0,29,35,5,1,1,1,-1998.445068,-999.000000,-997.912292,-999.000000,-2.989194,-999.000000,-999.000000,-7.624890,-999.000000,-9.768289,-12.875459,-999.000000,-8.990200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.986830,0.000000,0.000000,0.009572,0.000000,0.001119,0.000035,0.000000,0.002444,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104788,1,JOINT_NON_MANDATORY,eatingout,3,1 3 4,72,0,79,0,27,28,5,1,1,1,-1998.205200,-999.000000,-998.472656,-999.000000,-1.580145,-999.000000,-3.562386,-5.719959,-999.000000,-9.952596,-12.620244,-999.000000,-7.571100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.868258,0.000000,0.118575,0.010786,0.000000,0.000200,0.000010,0.000000,0.002172,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120522,0,JOINT_NON_MANDATORY,shop,1,1 2,73,0,27,0,31,33,3,1,1,1,-1998.263428,-999.000000,-2.982319,-999.000000,-5.895347,-999.000000,-999.000000,-8.987192,-999.000000,-10.951920,-11.883080,-9.605985,-11.415600,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.958384,0.000000,0.037658,0.000000,0.000000,0.002373,0.000000,0.000018,0.000101,0.001256,0.000209,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177240,0,JOINT_NON_MANDATORY,discretionary,3,2 4,73,0,74,0,28,30,5,1,1,2,-1997.940674,-999.000000,-1.758287,-999.000000,-1.762946,-999.000000,-2.128924,-4.979897,-999.000000,-999.000000,-999.000000,-999.000000,-7.169400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.361371,0.000000,0.359505,0.000000,0.266188,0.011206,0.000000,0.000000,0.000000,0.000000,0.001730,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177240,1,JOINT_NON_MANDATORY,discretionary,3,2 4,73,0,71,0,31,34,3,1,1,2,-1998.280884,-999.000000,-2.051713,-999.000000,-2.035625,-999.000000,-3.431097,-5.941357,-999.000000,-6.312024,-10.914921,-999.000000,-7.169400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.430176,0.000000,0.437935,0.000000,0.115476,0.007098,0.000000,0.006511,0.000039,0.000000,0.002764,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401846,0,JOINT_NON_MANDATORY,visiting,1,1 3,73,0,69,0,28,34,3,1,1,1,-1998.620605,-999.000000,-2.297772,-999.000000,-3.632091,-999.000000,-4.617433,-6.587557,-999.000000,-7.050772,-11.943860,-999.000000,-7.895700,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.740700,0.000000,0.168177,0.000000,0.073536,0.008238,0.000000,0.006518,0.000028,0.000000,0.002801,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490356,0,JOINT_NON_MANDATORY,discretionary,3,1 2 3 4,73,0,71,0,30,35,5,1,1,2,-1998.469238,-999.000000,-998.588013,-999.000000,-2.015762,-999.000000,-3.419697,-5.929957,-999.000000,-9.676491,-11.794601,-999.000000,-7.330800,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.790761,0.000000,0.193078,0.011869,0.000000,0.000369,0.000035,0.000000,0.003888,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945326,0,JOINT_NON_MANDATORY,maintenance,3,2 3,73,0,17,0,18,37,3,1,1,2,-1998.238281,-999.000000,-2.203918,-999.000000,-3.991068,-999.000000,-999.000000,-7.643103,-999.000000,-999.000000,-999.000000,-999.000000,-8.990200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.875025,0.000000,0.120125,0.000000,0.000000,0.003849,0.000000,0.000000,0.000000,0.000000,0.001001,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945326,1,JOINT_NON_MANDATORY,discretionary,3,1 3,73,0,52,0,11,14,3,1,1,1,-1998.245850,-999.000000,-2.131509,-999.000000,-3.315935,-999.000000,-999.000000,-6.338869,-999.000000,-999.000000,-999.000000,-999.000000,-7.169400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.775143,0.000000,0.207892,0.000000,0.000000,0.011816,0.000000,0.000000,0.000000,0.000000,0.005150,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308779,0,JOINT_NON_MANDATORY,eatingout,1,1 2,73,0,67,0,25,28,3,1,1,2,-1998.248047,-999.000000,-2.278642,-999.000000,-3.983850,-999.000000,-3.533666,-6.631282,-999.000000,-10.291973,-12.909204,-999.000000,-9.211100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.690077,0.000000,0.103765,0.000000,0.198867,0.006365,0.000000,0.000230,0.000013,0.000000,0.000683,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975228,0,JOINT_NON_MANDATORY,eatingout,3,1 2,73,0,33,0,1,3,3,1,1,1,-1998.423584,-999.000000,-1.843748,-999.000000,-2.808296,-999.000000,-4.083796,-5.420929,-999.000000,-11.118700,-16.002592,-999.000000,-6.972900,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.675516,0.000000,0.231310,0.000000,0.072564,0.016424,0.000000,0.000065,0.000000,0.000000,0.004120,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584920,0,JOINT_NON_MANDATORY,maintenance,1,1 2,73,0,77,0,25,34,7,1,1,-1,-1998.740356,-999.000000,-2.656456,-999.000000,-5.092276,-999.000000,-4.141796,-7.097437,-999.000000,-7.601882,-8.992889,-999.000000,-7.386300,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.757722,0.000000,0.050595,0.000000,0.172046,0.006448,0.000000,0.005323,0.001135,0.000000,0.006732,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584920,1,JOINT_NON_MANDATORY,discretionary,1,1 2,73,0,76,0,20,24,7,1,1,-1,-1998.761963,-999.000000,-2.274127,-999.000000,-4.078090,-999.000000,-3.339843,-5.608797,-999.000000,-999.000000,-999.000000,-999.000000,-7.163100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.659472,0.000000,0.088858,0.000000,0.228293,0.018349,0.000000,0.000000,0.000000,0.000000,0.005028,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035714,0,JOINT_NON_MANDATORY,discretionary,1,1 2,73,0,71,0,30,30,3,1,1,1,-1998.324707,-999.000000,-2.067796,-999.000000,-3.251860,-999.000000,-4.308397,-6.818657,-999.000000,-5.115022,-9.704452,-999.000000,-6.571200,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.692757,0.000000,0.185871,0.000000,0.075030,0.004612,0.000000,0.033670,0.000205,0.000000,0.007854,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287441,0,JOINT_NON_MANDATORY,discretionary,3,2 4 5,73,0,71,0,30,36,7,1,1,-1,-1998.166382,-999.000000,-998.462585,-999.000000,-1.969450,-999.000000,-3.431097,-5.941357,-999.000000,-8.137082,-9.964677,-999.000000,-7.169400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.798402,0.000000,0.184012,0.011312,0.000000,0.001653,0.000217,0.000000,0.004405,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282371,0,JOINT_NON_MANDATORY,discretionary,1,1 2,73,0,47,0,17,20,3,1,1,1,-1998.048218,-999.000000,-2.381633,-999.000000,-4.234114,-999.000000,-4.459399,-6.219247,-999.000000,-9.067897,-12.476243,-999.000000,-8.809400,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.785332,0.000000,0.100263,0.000000,0.098211,0.013898,0.000000,0.000990,0.000022,0.000000,0.001284,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308784,0,JOINT_NON_MANDATORY,maintenance,1,1 2,73,0,17,0,14,17,3,1,1,1,-1999.078369,-999.000000,-2.929017,-999.000000,-5.335876,-999.000000,-999.000000,-7.280703,-999.000000,-999.000000,-999.000000,-999.000000,-7.386300,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.914412,0.000000,0.063054,0.000000,0.000000,0.011861,0.000000,0.000000,0.000000,0.000000,0.010672,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308784,1,JOINT_NON_MANDATORY,visiting,1,1 2,73,0,77,0,7,12,3,1,1,1,-1999.050903,-999.000000,-2.536260,-999.000000,-4.507800,-999.000000,-3.341617,-5.999818,-999.000000,-8.315564,-11.761651,-999.000000,-7.728000,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.627551,0.000000,0.070191,0.000000,0.282023,0.014709,0.000000,0.001956,0.000043,0.000000,0.003528,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105077,0,JOINT_NON_MANDATORY,discretionary,3,2 3 4,73,0,34,0,31,35,5,1,1,2,-1999.049438,-999.000000,-998.458740,-999.000000,-1.887972,-999.000000,-3.377317,-5.038429,-999.000000,-12.822684,-16.920376,-999.000000,-5.523100,-999.000000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.000000,0.000000,0.000000,0.000000,0.778979,0.000000,0.173119,0.027339,0.000000,0.000014,0.000000,0.000000,0.020550,0.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
