hh_id,tour_id,stop_id,inbound,tour_purpose,orig_purpose,dest_purpose,orig_maz,orig_walk_segment,orig_park_maz,dest_maz,dest_walk_segment,parking_taz,stop_period,trip_mode,num_participants,tour_mode,tour_category,board_tap,alight_tap,orig_taz,dest_taz,orig_park_taz,dest_park_taz,driver
3157184,1,-1,1,shop,shop,Home,20,0,0,66,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,5,17,0,0,1
2238664,0,-1,0,shop,Home,shop,66,0,0,79,0,0,28,10,3,10,JOINT_NON_MANDATORY,60230,61577,17,20,0,0,-1
2238664,0,-1,1,shop,shop,Home,79,0,0,66,0,0,31,10,3,10,JOINT_NON_MANDATORY,61577,60230,20,17,0,0,-1
2104700,0,-1,0,discretionary,Home,discretionary,66,0,0,70,0,0,26,7,2,7,JOINT_NON_MANDATORY,0,0,17,18,0,0,-1
2104700,0,-1,1,discretionary,discretionary,Home,70,0,0,66,0,0,31,7,2,7,JOINT_NON_MANDATORY,0,0,18,17,0,0,-1
3467878,0,-1,0,maintenance,Home,maintenance,66,0,0,7,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,17,2,0,0,3
3467878,0,-1,1,maintenance,maintenance,Home,7,0,0,66,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,2,17,0,0,3
2104670,0,-1,0,maintenance,Home,maintenance,66,0,0,61,0,0,31,7,2,7,JOINT_NON_MANDATORY,0,0,17,16,0,0,-1
2104670,0,-1,1,maintenance,maintenance,Home,61,0,0,66,0,0,40,7,2,7,JOINT_NON_MANDATORY,0,0,16,17,0,0,-1
2104670,1,-1,0,maintenance,Home,maintenance,66,0,0,62,0,0,24,7,2,7,JOINT_NON_MANDATORY,0,0,17,16,0,0,-1
2104670,1,-1,1,maintenance,maintenance,Home,62,0,0,66,0,0,26,7,2,7,JOINT_NON_MANDATORY,0,0,16,17,0,0,-1
1975035,0,-1,0,discretionary,Home,discretionary,66,0,0,29,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,17,8,0,0,1
1975035,0,-1,1,discretionary,discretionary,Home,29,0,0,66,0,0,32,3,2,3,JOINT_NON_MANDATORY,0,0,8,17,0,0,1
2238692,0,-1,0,shop,Home,shop,66,0,0,45,0,0,33,5,3,5,JOINT_NON_MANDATORY,0,0,17,12,0,0,2
2238692,0,-1,1,shop,shop,Home,45,0,0,66,0,0,36,5,3,5,JOINT_NON_MANDATORY,0,0,12,17,0,0,2
1844934,0,-1,0,discretionary,Home,discretionary,66,0,0,34,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,17,9,0,0,1
1844934,0,-1,1,discretionary,discretionary,Home,34,0,0,66,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,9,17,0,0,1
3359372,0,-1,0,shop,Home,shop,66,0,0,55,0,0,12,13,2,13,JOINT_NON_MANDATORY,0,0,17,14,0,0,-1
3359372,0,-1,1,shop,shop,Home,55,0,0,66,0,0,17,13,2,13,JOINT_NON_MANDATORY,0,0,14,17,0,0,-1
3359372,1,-1,0,shop,Home,shop,66,0,0,61,0,0,29,7,2,7,JOINT_NON_MANDATORY,0,0,17,16,0,0,-1
3359372,1,-1,1,shop,shop,Home,61,0,0,66,0,0,31,7,2,7,JOINT_NON_MANDATORY,0,0,16,17,0,0,-1
1975033,0,-1,0,shop,Home,shop,66,0,0,71,0,0,29,7,3,7,JOINT_NON_MANDATORY,0,0,17,18,0,0,-1
1975033,0,-1,1,shop,shop,Home,71,0,0,66,0,0,30,7,3,7,JOINT_NON_MANDATORY,0,0,18,17,0,0,-1
2238673,0,-1,0,discretionary,Home,discretionary,66,0,0,51,0,0,37,7,2,7,JOINT_NON_MANDATORY,0,0,17,13,0,0,-1
2238673,0,-1,1,discretionary,discretionary,Home,51,0,0,66,0,0,40,7,2,7,JOINT_NON_MANDATORY,0,0,13,17,0,0,-1
2238673,1,-1,0,discretionary,Home,discretionary,66,0,0,63,0,0,28,7,3,7,JOINT_NON_MANDATORY,0,0,17,16,0,0,-1
2238673,1,-1,1,discretionary,discretionary,Home,63,0,0,66,0,0,34,7,3,7,JOINT_NON_MANDATORY,0,0,16,17,0,0,-1
1669165,0,-1,0,discretionary,Home,discretionary,66,0,0,34,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,17,9,0,0,2
1669165,0,-1,1,discretionary,discretionary,Home,34,0,0,66,0,0,38,5,4,5,JOINT_NON_MANDATORY,0,0,9,17,0,0,2
1669165,1,-1,0,discretionary,Home,discretionary,66,0,0,49,0,0,2,5,6,5,JOINT_NON_MANDATORY,0,0,17,13,0,0,3
1669165,1,-1,1,discretionary,discretionary,Home,49,0,0,66,0,0,3,5,6,5,JOINT_NON_MANDATORY,0,0,13,17,0,0,3
2067679,0,-1,0,shop,Home,shop,66,0,0,17,0,0,22,5,3,5,JOINT_NON_MANDATORY,0,0,17,5,0,0,2
2067679,0,-1,1,shop,shop,Home,17,0,0,66,0,0,25,5,3,5,JOINT_NON_MANDATORY,0,0,5,17,0,0,2
2067679,1,-1,0,shop,Home,shop,66,0,0,61,0,0,21,5,3,5,JOINT_NON_MANDATORY,0,0,17,16,0,0,2
2067679,1,-1,1,shop,shop,Home,61,0,0,66,0,0,21,5,3,5,JOINT_NON_MANDATORY,0,0,16,17,0,0,2
2035567,0,-1,0,visiting,Home,visiting,66,0,0,53,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,17,14,0,0,1
2035567,0,-1,1,visiting,visiting,Home,53,0,0,66,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,14,17,0,0,1
1975024,0,-1,0,visiting,Home,visiting,66,0,0,33,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,17,9,0,0,3
1975024,0,-1,1,visiting,visiting,Home,33,0,0,66,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,9,17,0,0,3
3157205,0,-1,0,shop,Home,shop,66,0,0,71,0,0,21,3,2,3,JOINT_NON_MANDATORY,0,0,17,18,0,0,2
3157205,0,-1,1,shop,shop,Home,71,0,0,66,0,0,23,3,2,3,JOINT_NON_MANDATORY,0,0,18,17,0,0,2
3157205,1,-1,0,visiting,Home,visiting,66,0,0,28,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,17,7,0,0,2
3157205,1,-1,1,visiting,visiting,Home,28,0,0,66,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,7,17,0,0,2
1120105,0,-1,0,eatingout,Home,eatingout,66,0,0,33,0,0,35,5,2,5,JOINT_NON_MANDATORY,0,0,17,9,0,0,1
1120105,0,-1,1,eatingout,eatingout,Home,33,0,0,66,0,0,37,5,2,5,JOINT_NON_MANDATORY,0,0,9,17,0,0,1
1043665,0,-1,0,discretionary,Home,discretionary,66,0,0,62,0,0,7,3,2,3,JOINT_NON_MANDATORY,0,0,17,16,0,0,2
1043665,0,-1,1,discretionary,discretionary,Home,62,0,0,66,0,0,12,3,2,3,JOINT_NON_MANDATORY,0,0,16,17,0,0,2
1669161,0,-1,0,discretionary,Home,discretionary,66,0,0,34,0,0,29,5,4,5,JOINT_NON_MANDATORY,0,0,17,9,0,0,3
1669161,0,-1,1,discretionary,discretionary,Home,34,0,0,66,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,9,17,0,0,3
1669161,1,-1,0,discretionary,Home,discretionary,66,0,0,61,0,0,23,5,3,5,JOINT_NON_MANDATORY,0,0,17,16,0,0,2
1669161,1,-1,1,discretionary,discretionary,Home,61,0,0,66,0,0,27,5,3,5,JOINT_NON_MANDATORY,0,0,16,17,0,0,2
527697,0,-1,0,maintenance,Home,maintenance,66,0,0,71,0,0,6,5,4,5,JOINT_NON_MANDATORY,0,0,17,18,0,0,1
527697,0,-1,1,maintenance,maintenance,Home,71,0,0,66,0,0,11,5,4,5,JOINT_NON_MANDATORY,0,0,18,17,0,0,1
527697,1,-1,0,eatingout,Home,eatingout,66,0,0,55,0,0,27,5,3,5,JOINT_NON_MANDATORY,0,0,17,14,0,0,2
527697,1,-1,1,eatingout,eatingout,Home,55,0,0,66,0,0,31,5,3,5,JOINT_NON_MANDATORY,0,0,14,17,0,0,2
3157162,0,-1,0,discretionary,Home,discretionary,66,0,0,55,0,0,14,3,2,3,JOINT_NON_MANDATORY,0,0,17,14,0,0,1
3157162,0,-1,1,discretionary,discretionary,Home,55,0,0,66,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,14,17,0,0,1
3157162,1,-1,0,eatingout,Home,eatingout,66,0,0,61,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,17,16,0,0,2
3157162,1,-1,1,eatingout,eatingout,Home,61,0,0,66,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,16,17,0,0,2
3359371,0,-1,0,shop,Home,shop,66,0,0,77,0,0,10,3,2,3,JOINT_NON_MANDATORY,0,0,17,20,0,0,1
3359371,0,-1,1,shop,shop,Home,77,0,0,66,0,0,14,3,2,3,JOINT_NON_MANDATORY,0,0,20,17,0,0,1
3359371,1,-1,0,shop,Home,shop,66,0,0,71,0,0,22,3,2,3,JOINT_NON_MANDATORY,0,0,17,18,0,0,2
3359371,1,-1,1,shop,shop,Home,71,0,0,66,0,0,23,3,2,3,JOINT_NON_MANDATORY,0,0,18,17,0,0,2
2287278,0,-1,0,visiting,Home,visiting,66,0,0,21,0,0,34,5,5,5,JOINT_NON_MANDATORY,0,0,17,6,0,0,5
2287278,0,-1,1,visiting,visiting,Home,21,0,0,66,0,0,34,5,5,5,JOINT_NON_MANDATORY,0,0,6,17,0,0,5
2104646,0,-1,0,shop,Home,shop,66,0,0,71,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,17,18,0,0,2
2104646,0,-1,1,shop,shop,Home,71,0,0,66,0,0,30,5,4,5,JOINT_NON_MANDATORY,0,0,18,17,0,0,2
16236,0,-1,0,shop,Home,shop,66,0,0,55,0,0,16,3,2,3,JOINT_NON_MANDATORY,0,0,17,14,0,0,1
16236,0,-1,1,shop,shop,Home,55,0,0,66,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,14,17,0,0,1
1669187,0,-1,0,maintenance,Home,maintenance,66,0,0,71,0,0,29,7,4,7,JOINT_NON_MANDATORY,0,0,17,18,0,0,-1
1669187,0,-1,1,maintenance,maintenance,Home,71,0,0,66,0,0,32,7,4,7,JOINT_NON_MANDATORY,0,0,18,17,0,0,-1
298241,0,-1,0,discretionary,Home,discretionary,66,0,0,66,0,0,2,8,2,8,JOINT_NON_MANDATORY,0,0,17,17,0,0,-1
298241,0,-1,1,discretionary,discretionary,Home,66,0,0,66,0,0,5,8,2,8,JOINT_NON_MANDATORY,0,0,17,17,0,0,-1
2067674,0,-1,0,maintenance,Home,maintenance,67,0,0,71,0,0,5,5,4,5,JOINT_NON_MANDATORY,0,0,17,18,0,0,1
2067674,0,-1,1,maintenance,maintenance,Home,71,0,0,67,0,0,5,5,4,5,JOINT_NON_MANDATORY,0,0,18,17,0,0,1
2067674,1,-1,0,maintenance,Home,maintenance,67,0,0,72,0,0,32,5,4,5,JOINT_NON_MANDATORY,0,0,17,18,0,0,1
2067674,1,-1,1,maintenance,maintenance,Home,72,0,0,67,0,0,33,5,4,5,JOINT_NON_MANDATORY,0,0,18,17,0,0,1
1669179,0,-1,0,maintenance,Home,maintenance,67,0,0,20,0,0,32,7,5,7,JOINT_NON_MANDATORY,0,0,17,5,0,0,-1
1669179,0,-1,1,maintenance,maintenance,Home,20,0,0,67,0,0,35,7,5,7,JOINT_NON_MANDATORY,0,0,5,17,0,0,-1
725295,0,-1,0,maintenance,Home,maintenance,67,0,0,61,0,0,11,7,2,7,JOINT_NON_MANDATORY,0,0,17,16,0,0,-1
725295,0,-1,1,maintenance,maintenance,Home,61,0,0,67,0,0,14,7,2,7,JOINT_NON_MANDATORY,0,0,16,17,0,0,-1
3466749,0,-1,0,shop,Home,shop,67,0,0,55,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,17,14,0,0,2
3466749,0,-1,1,shop,shop,Home,55,0,0,67,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,14,17,0,0,2
3359375,0,-1,0,shop,Home,shop,67,0,0,62,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,17,16,0,0,1
3359375,0,-1,1,shop,shop,Home,62,0,0,67,0,0,21,3,2,3,JOINT_NON_MANDATORY,0,0,16,17,0,0,1
3359375,1,-1,0,shop,Home,shop,67,0,0,45,0,0,14,3,2,3,JOINT_NON_MANDATORY,0,0,17,12,0,0,1
3359375,1,-1,1,shop,shop,Home,45,0,0,67,0,0,15,3,2,3,JOINT_NON_MANDATORY,0,0,12,17,0,0,1
1630921,0,-1,0,maintenance,Home,maintenance,67,0,0,45,0,0,32,5,5,5,JOINT_NON_MANDATORY,0,0,17,12,0,0,2
1630921,0,-1,1,maintenance,maintenance,Home,45,0,0,67,0,0,35,5,5,5,JOINT_NON_MANDATORY,0,0,12,17,0,0,2
1630921,1,-1,0,discretionary,Home,discretionary,67,0,0,71,0,0,2,5,4,5,JOINT_NON_MANDATORY,0,0,17,18,0,0,2
1630921,1,-1,1,discretionary,discretionary,Home,71,0,0,67,0,0,5,5,4,5,JOINT_NON_MANDATORY,0,0,18,17,0,0,2
3282159,0,-1,0,shop,Home,shop,67,0,0,67,0,0,8,3,2,3,JOINT_NON_MANDATORY,0,0,17,17,0,0,1
3282159,0,-1,1,shop,shop,Home,67,0,0,67,0,0,11,3,2,3,JOINT_NON_MANDATORY,0,0,17,17,0,0,1
3282171,0,-1,0,maintenance,Home,maintenance,67,0,0,33,0,0,19,3,2,3,JOINT_NON_MANDATORY,0,0,17,9,0,0,1
3282171,0,-1,1,maintenance,maintenance,Home,33,0,0,67,0,0,23,3,2,3,JOINT_NON_MANDATORY,0,0,9,17,0,0,1
2067669,0,-1,0,maintenance,Home,maintenance,67,0,0,45,0,0,19,7,2,7,JOINT_NON_MANDATORY,0,0,17,12,0,0,-1
2067669,0,-1,1,maintenance,maintenance,Home,45,0,0,67,0,0,22,7,2,7,JOINT_NON_MANDATORY,0,0,12,17,0,0,-1
3282156,0,-1,0,shop,Home,shop,67,0,0,71,0,0,21,7,2,7,JOINT_NON_MANDATORY,0,0,17,18,0,0,-1
3282156,0,-1,1,shop,shop,Home,71,0,0,67,0,0,24,7,2,7,JOINT_NON_MANDATORY,0,0,18,17,0,0,-1
2104712,0,-1,0,shop,Home,shop,67,0,0,61,0,0,20,5,4,5,JOINT_NON_MANDATORY,0,0,17,16,0,0,1
2104712,0,-1,1,shop,shop,Home,61,0,0,67,0,0,24,5,4,5,JOINT_NON_MANDATORY,0,0,16,17,0,0,1
2104689,0,-1,0,eatingout,Home,eatingout,67,0,0,33,0,0,30,5,2,5,JOINT_NON_MANDATORY,0,0,17,9,0,0,1
2104689,0,-1,1,eatingout,eatingout,Home,33,0,0,67,0,0,31,5,2,5,JOINT_NON_MANDATORY,0,0,9,17,0,0,1
3282181,0,-1,0,shop,Home,shop,67,0,0,61,0,0,17,3,2,3,JOINT_NON_MANDATORY,0,0,17,16,0,0,2
3282181,0,-1,1,shop,shop,Home,61,0,0,67,0,0,20,3,2,3,JOINT_NON_MANDATORY,0,0,16,17,0,0,2
1120029,0,-1,0,maintenance,Home,maintenance,67,0,0,55,0,0,32,5,2,5,JOINT_NON_MANDATORY,0,0,17,14,0,0,1
1120029,0,-1,1,maintenance,maintenance,Home,55,0,0,67,0,0,36,5,2,5,JOINT_NON_MANDATORY,0,0,14,17,0,0,1
1975014,0,-1,0,shop,Home,shop,67,0,0,62,0,0,34,5,2,5,JOINT_NON_MANDATORY,0,0,17,16,0,0,2
1975014,0,-1,1,shop,shop,Home,62,0,0,67,0,0,37,5,2,5,JOINT_NON_MANDATORY,0,0,16,17,0,0,2
3458829,0,-1,0,shop,Home,shop,67,0,0,71,0,0,20,5,3,5,JOINT_NON_MANDATORY,0,0,17,18,0,0,3
3458829,0,-1,1,shop,shop,Home,71,0,0,67,0,0,23,5,3,5,JOINT_NON_MANDATORY,0,0,18,17,0,0,3
3458829,1,-1,0,discretionary,Home,discretionary,67,0,0,34,0,0,28,5,3,5,JOINT_NON_MANDATORY,0,0,17,9,0,0,3
3458829,1,-1,1,discretionary,discretionary,Home,34,0,0,67,0,0,34,5,3,5,JOINT_NON_MANDATORY,0,0,9,17,0,0,3
1844864,0,-1,0,visiting,Home,visiting,67,0,0,33,0,0,20,3,2,3,JOINT_NON_MANDATORY,0,0,17,9,0,0,2
1844864,0,-1,1,visiting,visiting,Home,33,0,0,67,0,0,25,3,2,3,JOINT_NON_MANDATORY,0,0,9,17,0,0,2
2287271,0,-1,0,shop,Home,shop,67,0,0,71,0,0,28,5,4,5,JOINT_NON_MANDATORY,0,0,17,18,0,0,2
2287271,0,-1,1,shop,shop,Home,71,0,0,67,0,0,34,5,4,5,JOINT_NON_MANDATORY,0,0,18,17,0,0,2
1438324,0,-1,0,discretionary,Home,discretionary,67,0,0,78,0,0,3,7,2,7,JOINT_NON_MANDATORY,0,0,17,20,0,0,-1
1438324,0,-1,1,discretionary,discretionary,Home,78,0,0,67,0,0,9,7,2,7,JOINT_NON_MANDATORY,0,0,20,17,0,0,-1
972936,0,-1,0,maintenance,Home,maintenance,67,0,0,8,0,0,18,10,4,10,JOINT_NON_MANDATORY,60230,60231,17,2,0,0,-1
972936,0,-1,1,maintenance,maintenance,Home,8,0,0,67,0,0,24,10,4,10,JOINT_NON_MANDATORY,60231,60230,2,17,0,0,-1
972936,1,-1,0,discretionary,Home,discretionary,67,0,0,47,0,0,13,5,5,10,JOINT_NON_MANDATORY,0,0,17,12,0,0,-1
972936,1,-1,1,discretionary,discretionary,Home,47,0,0,67,0,0,14,10,5,10,JOINT_NON_MANDATORY,61442,61503,12,17,0,0,-1
1043684,0,-1,0,shop,Home,shop,67,0,0,62,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,17,16,0,0,1
1043684,0,-1,1,shop,shop,Home,62,0,0,67,0,0,31,3,2,3,JOINT_NON_MANDATORY,0,0,16,17,0,0,1
831957,0,-1,0,shop,Home,shop,67,0,0,62,0,0,34,5,3,5,JOINT_NON_MANDATORY,0,0,17,16,0,0,2
831957,0,-1,1,shop,shop,Home,62,0,0,67,0,0,37,5,3,5,JOINT_NON_MANDATORY,0,0,16,17,0,0,2
831957,1,-1,0,visiting,Home,visiting,67,0,0,79,0,0,3,5,3,5,JOINT_NON_MANDATORY,0,0,17,20,0,0,2
831957,1,-1,1,visiting,visiting,Home,79,0,0,67,0,0,4,5,3,5,JOINT_NON_MANDATORY,0,0,20,17,0,0,2
3402056,0,-1,0,shop,Home,shop,67,0,0,78,0,0,8,3,2,3,JOINT_NON_MANDATORY,0,0,17,20,0,0,3
3402056,0,-1,1,shop,shop,Home,78,0,0,67,0,0,14,3,2,3,JOINT_NON_MANDATORY,0,0,20,17,0,0,3
3402056,1,-1,0,shop,Home,shop,67,0,0,61,0,0,29,5,3,5,JOINT_NON_MANDATORY,0,0,17,16,0,0,3
3402056,1,-1,1,shop,shop,Home,61,0,0,67,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,16,17,0,0,3
1490089,0,-1,0,maintenance,Home,maintenance,67,0,0,17,0,0,25,5,3,5,JOINT_NON_MANDATORY,0,0,17,5,0,0,2
1490089,0,-1,1,maintenance,maintenance,Home,17,0,0,67,0,0,25,5,3,5,JOINT_NON_MANDATORY,0,0,5,17,0,0,2
3376834,0,-1,0,visiting,Home,visiting,67,0,0,4,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,17,1,0,0,2
3376834,0,-1,1,visiting,visiting,Home,4,0,0,67,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,1,17,0,0,2
2212501,0,-1,0,shop,Home,shop,67,0,0,71,0,0,2,5,4,5,JOINT_NON_MANDATORY,0,0,17,18,0,0,5
2212501,0,-1,1,shop,shop,Home,71,0,0,67,0,0,4,5,4,5,JOINT_NON_MANDATORY,0,0,18,17,0,0,5
2212501,1,-1,0,shop,Home,shop,67,0,0,20,0,0,27,5,6,5,JOINT_NON_MANDATORY,0,0,17,5,0,0,1
2212501,1,-1,1,shop,shop,Home,20,0,0,67,0,0,28,5,6,5,JOINT_NON_MANDATORY,0,0,5,17,0,0,1
2104717,0,-1,0,shop,Home,shop,67,0,0,55,0,0,31,5,3,5,JOINT_NON_MANDATORY,0,0,17,14,0,0,2
2104717,0,-1,1,shop,shop,Home,55,0,0,67,0,0,32,5,3,5,JOINT_NON_MANDATORY,0,0,14,17,0,0,2
1844978,0,-1,0,discretionary,Home,discretionary,67,0,0,59,0,0,34,3,2,3,JOINT_NON_MANDATORY,0,0,17,15,0,0,2
1844978,0,-1,1,discretionary,discretionary,Home,59,0,0,67,0,0,39,3,2,3,JOINT_NON_MANDATORY,0,0,15,17,0,0,2
3308657,0,-1,0,discretionary,Home,discretionary,67,0,0,71,0,0,1,7,2,7,JOINT_NON_MANDATORY,0,0,17,18,0,0,-1
3308657,0,-1,1,discretionary,discretionary,Home,71,0,0,67,0,0,1,7,2,7,JOINT_NON_MANDATORY,0,0,18,17,0,0,-1
2104645,0,-1,0,maintenance,Home,maintenance,67,0,0,78,0,0,19,5,3,5,JOINT_NON_MANDATORY,0,0,17,20,0,0,1
2104645,0,-1,1,maintenance,maintenance,Home,78,0,0,67,0,0,22,5,3,5,JOINT_NON_MANDATORY,0,0,20,17,0,0,1
365334,0,-1,0,shop,Home,shop,67,0,0,62,0,0,25,5,2,5,JOINT_NON_MANDATORY,0,0,17,16,0,0,1
365334,0,-1,1,shop,shop,Home,62,0,0,67,0,0,28,3,2,5,JOINT_NON_MANDATORY,0,0,16,17,0,0,1
365334,1,-1,0,discretionary,Home,discretionary,67,0,0,34,0,0,11,3,2,3,JOINT_NON_MANDATORY,0,0,17,9,0,0,4
365334,1,-1,1,discretionary,discretionary,Home,34,0,0,67,0,0,13,3,2,3,JOINT_NON_MANDATORY,0,0,9,17,0,0,4
3308656,0,-1,0,discretionary,Home,discretionary,67,0,0,67,0,0,22,3,2,3,JOINT_NON_MANDATORY,0,0,17,17,0,0,2
3308656,0,-1,1,discretionary,discretionary,Home,67,0,0,67,0,0,27,3,2,3,JOINT_NON_MANDATORY,0,0,17,17,0,0,2
3359376,0,-1,0,shop,Home,shop,67,0,0,20,0,0,22,3,2,3,JOINT_NON_MANDATORY,0,0,17,5,0,0,2
3359376,0,-1,1,shop,shop,Home,20,0,0,67,0,0,24,3,2,3,JOINT_NON_MANDATORY,0,0,5,17,0,0,2
3359376,1,-1,0,discretionary,Home,discretionary,67,0,0,72,0,0,28,3,2,3,JOINT_NON_MANDATORY,0,0,17,18,0,0,1
3359376,1,-1,1,discretionary,discretionary,Home,72,0,0,67,0,0,33,3,2,3,JOINT_NON_MANDATORY,0,0,18,17,0,0,1
2104649,0,-1,0,shop,Home,shop,67,0,0,55,0,0,3,5,2,5,JOINT_NON_MANDATORY,0,0,17,14,0,0,2
2104649,0,-1,1,shop,shop,Home,55,0,0,67,0,0,5,5,2,5,JOINT_NON_MANDATORY,0,0,14,17,0,0,2
647148,0,-1,0,maintenance,Home,maintenance,67,0,0,62,0,0,36,3,2,3,JOINT_NON_MANDATORY,0,0,17,16,0,0,2
647148,0,-1,1,maintenance,maintenance,Home,62,0,0,67,0,0,36,3,2,3,JOINT_NON_MANDATORY,0,0,16,17,0,0,2
1490095,0,-1,0,discretionary,Home,discretionary,67,0,0,9,0,0,30,5,3,5,JOINT_NON_MANDATORY,0,0,17,3,0,0,1
1490095,0,-1,1,discretionary,discretionary,Home,9,0,0,67,0,0,32,5,3,5,JOINT_NON_MANDATORY,0,0,3,17,0,0,1
2067680,0,-1,0,maintenance,Home,maintenance,67,0,0,55,0,0,38,5,4,5,JOINT_NON_MANDATORY,0,0,17,14,0,0,2
2067680,0,-1,1,maintenance,maintenance,Home,55,0,0,67,0,0,39,5,4,5,JOINT_NON_MANDATORY,0,0,14,17,0,0,2
2067680,1,-1,0,visiting,Home,visiting,67,0,0,79,0,0,30,7,4,7,JOINT_NON_MANDATORY,0,0,17,20,0,0,-1
2067680,1,-1,1,visiting,visiting,Home,79,0,0,67,0,0,31,7,4,7,JOINT_NON_MANDATORY,0,0,20,17,0,0,-1
2212506,0,-1,0,shop,Home,shop,67,0,0,45,0,0,28,5,6,5,JOINT_NON_MANDATORY,0,0,17,12,0,0,2
2212506,0,-1,1,shop,shop,Home,45,0,0,67,0,0,35,5,6,5,JOINT_NON_MANDATORY,0,0,12,17,0,0,2
1844976,0,-1,0,shop,Home,shop,67,0,0,55,0,0,12,7,2,7,JOINT_NON_MANDATORY,0,0,17,14,0,0,-1
1844976,0,-1,1,shop,shop,Home,55,0,0,67,0,0,14,7,2,7,JOINT_NON_MANDATORY,0,0,14,17,0,0,-1
647139,0,-1,0,maintenance,Home,maintenance,67,0,0,71,0,0,11,3,2,3,JOINT_NON_MANDATORY,0,0,17,18,0,0,1
647139,0,-1,1,maintenance,maintenance,Home,71,0,0,67,0,0,18,3,2,3,JOINT_NON_MANDATORY,0,0,18,17,0,0,1
647139,1,-1,0,eatingout,Home,eatingout,67,0,0,13,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,17,4,0,0,2
647139,1,-1,1,eatingout,eatingout,Home,13,0,0,67,0,0,29,3,2,3,JOINT_NON_MANDATORY,0,0,4,17,0,0,2
3474684,0,-1,0,maintenance,Home,maintenance,67,0,0,61,0,0,1,7,3,7,JOINT_NON_MANDATORY,0,0,17,16,0,0,-1
3474684,0,-1,1,maintenance,maintenance,Home,61,0,0,67,0,0,2,7,3,7,JOINT_NON_MANDATORY,0,0,16,17,0,0,-1
3474684,1,-1,0,discretionary,Home,discretionary,67,0,0,71,0,0,5,5,5,5,JOINT_NON_MANDATORY,0,0,17,18,0,0,3
3474684,1,-1,1,discretionary,discretionary,Home,71,0,0,67,0,0,6,5,5,5,JOINT_NON_MANDATORY,0,0,18,17,0,0,3
3308658,0,-1,0,discretionary,Home,discretionary,67,0,0,71,0,0,26,3,2,3,JOINT_NON_MANDATORY,0,0,17,18,0,0,2
3308658,0,-1,1,discretionary,discretionary,Home,71,0,0,67,0,0,30,3,2,3,JOINT_NON_MANDATORY,0,0,18,17,0,0,2
