,orig_zone,dest_zone,orig_node_index,dest_node_index,person_id,origin_arrival_time,dest_arrival_time,dest_expected_arrival_time,value_of_time,start_time,Activity_Time,hh_id,hh_vehicle_id,shared_ride_flag,pickup_trip_flag,transit_utility,car_utility,orig_traveler,dest_traveler,intrasuperzone_flag,seg_index,veh_seg_index
4,13,18,3,19,4206013,138.0000000000001,141.80000000000007,141.8,0.1712,138.0,62.19999999999999,1312563.0,0.0,0,1,38.0,[ 3.8  4.3  4.2  4.1  4.1],4206013,4206013,0,0,1312563.0_0_0.0
6,18,13,4,20,4206013,204.00000000000023,212.10000000000005,212.1,0.1712,204.0,0.9000000000000057,1312563.0,0.0,0,1,81.0,[  8.1   9.8  12.4   9.7   7.5],4206013,4206013,0,0,1312563.0_0_0.0
8,13,5,5,21,4206013,213.0,218.1,218.1,0.1712,213.0,51.900000000000006,1312563.0,0.0,0,1,51.0,[ 5.1  6.1  5.1  7.7  4.7],4206013,4206013,0,0,1312563.0_0_0.0
9,5,13,21,6,0,218.1,270.0,270.0,0.01,270.0,0.0,1312563.0,0.0,0,0,0.0,[ 2.7  2.8  3.1  4.   3. ],4206013,4206014,0,1,1312563.0_1_0.0
10,13,20,6,22,4206014,270.0,275.70000000000005,275.7,0.1712,270.0,15.300000000000011,1312563.0,0.0,0,1,53.0,[ 5.7  5.3  5.2  5.8  4.8],4206014,4206014,0,2,1312563.0_2_0.0
12,20,13,7,23,4206014,291.0,295.70000000000005,295.7,0.1712,291.0,214.3,1312563.0,0.0,0,1,47.0,[ 5.1  4.7  4.5  1.2  0.9],4206014,4206014,0,2,1312563.0_2_0.0
14,13,2,8,24,4206014,510.00000000000006,515.3000000000001,515.3,0.1712,510.0,58.700000000000045,1312563.0,0.0,0,1,53.0,[ 6.   5.8  5.3  9.7  5.3],4206014,4206014,0,2,1312563.0_2_0.0
16,2,5,10,9,4206014,573.4000000000001,574.0,574.0,0.1712,592.0,0.0,1312563.0,0.0,1,1,36.0,[ 0.7  0.7  0.6  1.   0.5],4206014,4206013,0,2,1312563.0_2_0.0
17,5,2,9,25,4206013,574.0,574.6,574.6,0.1712,574.0,17.399999999999977,1312563.0,0.0,0,1,6.0,[ 2.4  0.7  0.6  0.9  0.5],4206013,4206013,0,3,1312563.0_3_0.0
18,2,13,25,26,4206014,574.6,578.8000000000002,595.6,0.1712,592.0,33.39999999999998,1312563.0,0.0,0,0,0.0,[ 4.   4.   3.6  4.3  3.2],4206013,4206014,0,4,1312563.0_4_0.0
19,13,2,26,11,0,578.8000000000002,629.0,629.0,0.01,629.0,0.0,1312563.0,0.0,0,0,0.0,[ 6.   5.8  5.3  9.7  5. ],4206014,4206013,0,5,1312563.0_5_0.0
20,2,5,11,27,4206013,629.0,629.6,629.6,0.1712,629.0,359.4,1312563.0,0.0,0,1,6.0,[ 0.7  0.7  0.6  1.   0.5],4206013,4206013,0,6,1312563.0_6_0.0
22,5,13,12,28,4206013,989.0000000000001,992.0000000000001,992.0,0.1712,989.0,24.0,1312563.0,0.0,0,1,30.0,[ 2.7  2.8  3.1  4.   3. ],4206013,4206013,0,6,1312563.0_6_0.0
24,13,9,13,29,4206013,1016.0000000000003,1019.0000000000001,1019.0,0.1712,1016.0,73.0,1312563.0,0.0,0,1,30.0,[ 5.3  5.3  2.9  2.6  3. ],4206013,4206013,0,6,1312563.0_6_0.0
26,9,13,14,30,4206013,1092.0000000000002,1099.5000000000002,1099.5,0.1712,1092.0,100.5,1312563.0,0.0,0,1,75.0,[ 3.1  6.4  8.5  7.6  7.5],4206013,4206013,0,6,1312563.0_6_0.0
28,13,2,15,31,4206013,1200.0000000000005,1205.3000000000002,1205.3,0.1712,1200.0,33.700000000000045,1312563.0,0.0,0,1,53.0,[  6.    5.8  10.5   9.7   5.3],4206013,4206013,0,6,1312563.0_6_0.0
30,2,13,16,32,4206013,1239.0000000000005,1242.2000000000003,1242.2,0.1712,1239.0,197.79999999999995,1312563.0,0.0,0,1,32.0,[ 4.   4.   3.7  4.3  3.2],4206013,4206013,0,6,1312563.0_6_0.0
0,4,2,1,6,3751964,14.0,17.3,17.3,0.032,14.0,758.7,1113661.0,0.0,0,1,33.0,[ 3.3  4.4  3.7  4.3  3.3],3751964,3751964,0,0,1113661.0_0_0.0
2,2,4,2,7,3751964,776.0,779.2,779.2,0.032,776.0,197.79999999999995,1113661.0,0.0,0,1,63.0,[ 2.7  3.7  3.2  3.9  2.8],3751964,3751964,0,0,1113661.0_0_0.0
4,4,1,3,8,3751964,977.0,977.9,977.9,0.032,977.0,211.10000000000002,1113661.0,0.0,0,1,9.0,[ 0.7  0.9  0.9  1.1  0.9],3751964,3751964,0,0,1113661.0_0_0.0
6,1,5,4,9,3751964,1189.0,1190.6,1190.6,0.032,1189.0,61.40000000000009,1113661.0,0.0,0,1,16.0,[ 1.6  1.8  1.8  2.   1.6],3751964,3751964,0,0,1113661.0_0_0.0
8,5,4,5,10,3751964,1252.0,1253.4,1253.4,0.032,1252.0,186.5999999999999,1113661.0,0.0,0,1,14.0,[ 1.4  2.3  1.7  3.8  1.4],3751964,3751964,0,0,1113661.0_0_0.0
0,3,18,1,6,8390901,15.0,20.5,20.5,0.7378,15.0,620.5,2566352.0,0.0,0,1,55.0,[ 5.5  7.   6.3  7.5  5.6],8390901,8390901,0,0,2566352.0_0_0.0
2,18,20,2,7,8390901,641.0,641.5,641.5,0.7378,641.0,13.5,2566352.0,0.0,0,1,5.0,[ 3.3  0.5  0.5  0.6  0.5],8390901,8390901,0,0,2566352.0_0_0.0
4,20,18,3,8,8390901,655.0,660.0,660.0,0.7378,655.0,117.0,2566352.0,0.0,0,1,50.0,[ 1.6  5.2  5.   4.9  4. ],8390901,8390901,0,0,2566352.0_0_0.0
6,18,6,4,9,8390901,780.0,782.0999999999999,781.1,0.7378,777.0,12.899999999999977,2566352.0,0.0,0,1,41.0,[ 5.4  4.6  4.1  2.1  2.1],8390901,8390901,0,0,2566352.0_0_0.0
8,6,3,5,10,8390901,794.0,800.2,800.2,0.7378,794.0,639.8,2566352.0,0.0,0,1,62.0,[ 4.   6.   8.1  6.2  4.1],8390901,8390901,0,0,2566352.0_0_0.0
0,6,18,1,9,8918155,15.0,19.7,19.7,0.2424,15.0,157.3,2980369.0,0.0,0,1,47.0,[ 4.7  6.2  5.3  6.6  4.9],8918155,8918155,0,0,2980369.0_0_0.0
